"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","P/L"
"223","2025-08-11"," 4:00:00 PM","2025-08-11"," 4:36:00 PM","","","","","","","-24.72"
"223.1","2025-08-11"," 4:00:00 PM","2025-08-11"," 4:36:00 PM","CE","121400","Sell","0.01","175.02","40.30","114.75"
"223.2","2025-08-11"," 4:00:00 PM","2025-08-11"," 4:36:00 PM","PE","121000","Sell","0.01","109.20","273.00","-139.40"
"224","2025-08-12"," 4:00:00 PM","2025-08-12"," 4:41:00 PM","","","","","","","10.94"
"224.1","2025-08-12"," 4:00:00 PM","2025-08-12"," 4:41:00 PM","CE","118800","Sell","0.01","45.67","3.65","35.70"
"224.2","2025-08-12"," 4:00:00 PM","2025-08-12"," 4:41:00 PM","PE","118400","Sell","0.01","85.97","115.12","-24.65"
"225","2025-08-13"," 4:00:00 PM","2025-08-13"," 4:37:00 PM","","","","","","","16.17"
"225.1","2025-08-13"," 4:00:00 PM","2025-08-13"," 4:37:00 PM","CE","120600","Sell","0.01","88.06","146.92","-50.15"
"225.2","2025-08-13"," 4:00:00 PM","2025-08-13"," 4:37:00 PM","PE","120200","Sell","0.01","84.63","6.75","66.30"
"226","2025-08-14"," 4:00:00 PM","2025-08-14"," 4:14:00 PM","","","","","","","-118.39"
"226.1","2025-08-14"," 4:00:00 PM","2025-08-14"," 4:14:00 PM","CE","121800","Sell","0.01","74.09","8.44","56.10"
"226.2","2025-08-14"," 4:00:00 PM","2025-08-14"," 4:14:00 PM","PE","121400","Sell","0.01","136.62","341.55","-174.25"
"227","2025-08-15"," 4:00:00 PM","2025-08-15"," 4:59:00 PM","","","","","","","83.63"
"227.1","2025-08-15"," 4:00:00 PM","2025-08-15"," 4:59:00 PM","CE","119200","Sell","0.01","53.07","10.81","35.70"
"227.2","2025-08-15"," 4:00:00 PM","2025-08-15"," 4:59:00 PM","PE","118800","Sell","0.01","61.03","4.90","47.60"
"228","2025-08-16"," 4:00:00 PM","2025-08-16"," 4:46:00 PM","","","","","","","34.61"
"228.1","2025-08-16"," 4:00:00 PM","2025-08-16"," 4:46:00 PM","CE","117600","Sell","0.01","26.80","35.98","-7.65"
"228.2","2025-08-16"," 4:00:00 PM","2025-08-16"," 4:46:00 PM","PE","117200","Sell","0.01","54.25","4.35","42.50"
"229","2025-08-17"," 4:00:00 PM","2025-08-17"," 4:29:00 PM","","","","","","","-4.43"
"229.1","2025-08-17"," 4:00:00 PM","2025-08-17"," 4:29:00 PM","CE","118400","Sell","0.01","44.34","70.78","-22.10"
"229.2","2025-08-17"," 4:00:00 PM","2025-08-17"," 4:29:00 PM","PE","118000","Sell","0.01","23.08","1.85","17.85"
"230","2025-08-18"," 4:00:00 PM","2025-08-18"," 5:03:00 PM","","","","","","","272.13"
"230.1","2025-08-18"," 4:00:00 PM","2025-08-18"," 5:03:00 PM","CE","115200","Sell","0.01","173.27","13.85","135.15"
"230.2","2025-08-18"," 4:00:00 PM","2025-08-18"," 5:03:00 PM","PE","114800","Sell","0.01","175.07","14.34","136.85"
"231","2025-08-19"," 4:00:00 PM","2025-08-19"," 4:58:00 PM","","","","","","","102.59"
"231.1","2025-08-19"," 4:00:00 PM","2025-08-19"," 4:58:00 PM","CE","115800","Sell","0.01","41.65","10.78","26.35"
"231.2","2025-08-19"," 4:00:00 PM","2025-08-19"," 4:58:00 PM","PE","115400","Sell","0.01","97.62","7.80","76.50"
"232","2025-08-20"," 4:00:00 PM","2025-08-20"," 4:21:00 PM","","","","","","","-25.24"
"232.1","2025-08-20"," 4:00:00 PM","2025-08-20"," 4:21:00 PM","CE","113800","Sell","0.01","55.51","138.80","-70.55"
"232.2","2025-08-20"," 4:00:00 PM","2025-08-20"," 4:21:00 PM","PE","113400","Sell","0.01","59.73","6.13","45.90"
"233","2025-08-21"," 4:00:00 PM","2025-08-21"," 4:59:00 PM","","","","","","","95.27"
"233.1","2025-08-21"," 4:00:00 PM","2025-08-21"," 4:59:00 PM","CE","113600","Sell","0.01","75.70","16.02","51.00"
"233.2","2025-08-21"," 4:00:00 PM","2025-08-21"," 4:59:00 PM","PE","113200","Sell","0.01","56.95","4.55","44.20"
"234","2025-08-22"," 4:00:00 PM","2025-08-22"," 4:39:00 PM","","","","","","","-18.48"
"234.1","2025-08-22"," 4:00:00 PM","2025-08-22"," 4:39:00 PM","CE","113000","Sell","0.01","46.74","3.75","36.55"
"234.2","2025-08-22"," 4:00:00 PM","2025-08-22"," 4:39:00 PM","PE","112600","Sell","0.01","91.15","155.88","-55.25"
"235","2025-08-23"," 4:00:00 PM","2025-08-23"," 4:57:00 PM","","","","","","","79.28"
"235.1","2025-08-23"," 4:00:00 PM","2025-08-23"," 4:57:00 PM","CE","115800","Sell","0.01","53.70","4.30","41.65"
"235.2","2025-08-23"," 4:00:00 PM","2025-08-23"," 4:57:00 PM","PE","115400","Sell","0.01","60.44","16.57","37.40"
"236","2025-08-24"," 4:00:00 PM","2025-08-24"," 4:25:00 PM","","","","","","","5.44"
"236.1","2025-08-24"," 4:00:00 PM","2025-08-24"," 4:25:00 PM","CE","115000","Sell","0.01","25.41","63.50","-32.30"
"236.2","2025-08-24"," 4:00:00 PM","2025-08-24"," 4:25:00 PM","PE","114600","Sell","0.01","51.84","7.35","37.40"
"237","2025-08-25"," 4:00:00 PM","2025-08-25"," 5:02:00 PM","","","","","","","133.00"
"237.1","2025-08-25"," 4:00:00 PM","2025-08-25"," 5:02:00 PM","CE","111400","Sell","0.01","137.92","11.05","107.95"
"237.2","2025-08-25"," 4:00:00 PM","2025-08-25"," 5:02:00 PM","PE","111000","Sell","0.01","119.72","90.12","25.50"
"238","2025-08-26"," 4:00:00 PM","2025-08-26"," 4:36:00 PM","","","","","","","-24.00"
"238.1","2025-08-26"," 4:00:00 PM","2025-08-26"," 4:36:00 PM","CE","110600","Sell","0.01","44.33","3.55","34.85"
"238.2","2025-08-26"," 4:00:00 PM","2025-08-26"," 4:36:00 PM","PE","110200","Sell","0.01","85.12","154.13","-58.65"
"239","2025-08-27"," 4:00:00 PM","2025-08-27"," 4:42:00 PM","","","","","","","22.44"
"239.1","2025-08-27"," 4:00:00 PM","2025-08-27"," 4:42:00 PM","CE","111200","Sell","0.01","83.36","117.86","-29.75"
"239.2","2025-08-27"," 4:00:00 PM","2025-08-27"," 4:42:00 PM","PE","110800","Sell","0.01","66.20","5.30","51.85"
"240","2025-08-28"," 4:00:00 PM","2025-08-28"," 5:01:00 PM","","","","","","","96.09"
"240.1","2025-08-28"," 4:00:00 PM","2025-08-28"," 5:01:00 PM","CE","113200","Sell","0.01","39.26","3.15","30.60"
"240.2","2025-08-28"," 4:00:00 PM","2025-08-28"," 5:01:00 PM","PE","112800","Sell","0.01","83.59","6.65","65.45"
"241","2025-08-29"," 4:00:00 PM","2025-08-29"," 5:01:00 PM","","","","","","","227.97"
"241.1","2025-08-29"," 4:00:00 PM","2025-08-29"," 5:01:00 PM","CE","110200","Sell","0.01","121.79","19.03","87.55"
"241.2","2025-08-29"," 4:00:00 PM","2025-08-29"," 5:01:00 PM","PE","109800","Sell","0.01","179.84","14.40","140.25"
"242","2025-08-30"," 4:00:00 PM","2025-08-30"," 4:15:00 PM","","","","","","","14.87"
"242.1","2025-08-30"," 4:00:00 PM","2025-08-30"," 4:15:00 PM","CE","108800","Sell","0.01","68.44","12.29","47.60"
"242.2","2025-08-30"," 4:00:00 PM","2025-08-30"," 4:15:00 PM","PE","108400","Sell","0.01","25.75","64.40","-33.15"
"243","2025-08-31"," 4:00:00 PM","2025-08-31"," 4:48:00 PM","","","","","","","46.56"
"243.1","2025-08-31"," 4:00:00 PM","2025-08-31"," 4:48:00 PM","CE","108600","Sell","0.01","51.60","4.15","39.95"
"243.2","2025-08-31"," 4:00:00 PM","2025-08-31"," 4:48:00 PM","PE","108200","Sell","0.01","31.27","23.94","5.95"
"244","2025-09-01"," 4:00:00 PM","2025-09-01"," 4:03:00 PM","","","","","","","-7.05"
"244.1","2025-09-01"," 4:00:00 PM","2025-09-01"," 4:03:00 PM","CE","109000","Sell","0.01","94.57","22.93","61.20"
"244.2","2025-09-01"," 4:00:00 PM","2025-09-01"," 4:03:00 PM","PE","108600","Sell","0.01","53.27","133.20","-68.00"
"245","2025-09-02"," 4:00:00 PM","2025-09-02"," 4:45:00 PM","","","","","","","64.17"
"245.1","2025-09-02"," 4:00:00 PM","2025-09-02"," 4:45:00 PM","CE","110400","Sell","0.01","77.72","6.20","61.20"
"245.2","2025-09-02"," 4:00:00 PM","2025-09-02"," 4:45:00 PM","PE","110000","Sell","0.01","55.88","51.91","3.40"
"246","2025-09-03"," 4:00:00 PM","2025-09-03"," 4:35:00 PM","","","","","","","-29.38"
"246.1","2025-09-03"," 4:00:00 PM","2025-09-03"," 4:35:00 PM","CE","111600","Sell","0.01","70.81","130.26","-50.15"
"246.2","2025-09-03"," 4:00:00 PM","2025-09-03"," 4:35:00 PM","PE","111200","Sell","0.01","27.03","2.15","21.25"
"247","2025-09-04"," 4:00:00 PM","2025-09-04"," 4:31:00 PM","","","","","","","26.34"
"247.1","2025-09-04"," 4:00:00 PM","2025-09-04"," 4:31:00 PM","CE","111000","Sell","0.01","87.09","6.95","68.00"
"247.2","2025-09-04"," 4:00:00 PM","2025-09-04"," 4:31:00 PM","PE","110600","Sell","0.01","48.67","97.82","-41.65"
"248","2025-09-05"," 4:00:00 PM","2025-09-05"," 4:40:00 PM","","","","","","","133.60"
"248.1","2025-09-05"," 4:00:00 PM","2025-09-05"," 4:40:00 PM","CE","112400","Sell","0.01","107.93","60.25","40.80"
"248.2","2025-09-05"," 4:00:00 PM","2025-09-05"," 4:40:00 PM","PE","112000","Sell","0.01","119.00","9.50","92.65"
"249","2025-09-06"," 4:00:00 PM","2025-09-06"," 4:55:00 PM","","","","","","","30.01"
"249.1","2025-09-06"," 4:00:00 PM","2025-09-06"," 4:55:00 PM","CE","111000","Sell","0.01","18.41","1.45","14.45"
"249.2","2025-09-06"," 4:00:00 PM","2025-09-06"," 4:55:00 PM","PE","110600","Sell","0.01","38.26","19.91","15.30"
"250","2025-09-07"," 4:00:00 PM","2025-09-07"," 4:30:00 PM","","","","","","","-20.46"
"250.1","2025-09-07"," 4:00:00 PM","2025-09-07"," 4:30:00 PM","CE","111200","Sell","0.01","47.47","96.08","-41.65"
"250.2","2025-09-07"," 4:00:00 PM","2025-09-07"," 4:30:00 PM","PE","110800","Sell","0.01","26.69","2.15","21.25"
"251","2025-09-08"," 4:00:00 PM","2025-09-08"," 4:34:00 PM","","","","","","","-4.05"
"251.1","2025-09-08"," 4:00:00 PM","2025-09-08"," 4:34:00 PM","CE","112400","Sell","0.01","48.22","3.85","37.40"
"251.2","2025-09-08"," 4:00:00 PM","2025-09-08"," 4:34:00 PM","PE","112000","Sell","0.01","73.84","122.97","-41.65"
"252","2025-09-09"," 4:00:00 PM","2025-09-09"," 4:59:00 PM","","","","","","","70.36"
"252.1","2025-09-09"," 4:00:00 PM","2025-09-09"," 4:59:00 PM","CE","112800","Sell","0.01","75.11","16.92","49.30"
"252.2","2025-09-09"," 4:00:00 PM","2025-09-09"," 4:59:00 PM","PE","112400","Sell","0.01","26.74","2.15","21.25"
"253","2025-09-10"," 4:00:00 PM","2025-09-10"," 4:52:00 PM","","","","","","","53.57"
"253.1","2025-09-10"," 4:00:00 PM","2025-09-10"," 4:52:00 PM","CE","112600","Sell","0.01","41.93","3.35","33.15"
"253.2","2025-09-10"," 4:00:00 PM","2025-09-10"," 4:52:00 PM","PE","112200","Sell","0.01","41.62","17.18","20.40"
"254","2025-09-11"," 4:00:00 PM","2025-09-11"," 4:44:00 PM","","","","","","","62.62"
"254.1","2025-09-11"," 4:00:00 PM","2025-09-11"," 4:44:00 PM","CE","114200","Sell","0.01","42.26","24.07","15.30"
"254.2","2025-09-11"," 4:00:00 PM","2025-09-11"," 4:44:00 PM","PE","113800","Sell","0.01","60.33","4.85","46.75"
"255","2025-09-12"," 4:00:00 PM","2025-09-12"," 4:51:00 PM","","","","","","","66.40"
"255.1","2025-09-12"," 4:00:00 PM","2025-09-12"," 4:51:00 PM","CE","115200","Sell","0.01","47.83","3.85","37.40"
"255.2","2025-09-12"," 4:00:00 PM","2025-09-12"," 4:51:00 PM","PE","114800","Sell","0.01","44.54","10.40","28.90"
"256","2025-09-13"," 4:00:00 PM","2025-09-13"," 4:45:00 PM","","","","","","","23.91"
"256.1","2025-09-13"," 4:00:00 PM","2025-09-13"," 4:45:00 PM","CE","116200","Sell","0.01","27.61","2.20","21.25"
"256.2","2025-09-13"," 4:00:00 PM","2025-09-13"," 4:45:00 PM","PE","115800","Sell","0.01","18.96","16.24","2.55"
"257","2025-09-14"," 4:00:00 PM","2025-09-14"," 4:34:00 PM","","","","","","","17.61"
"257.1","2025-09-14"," 4:00:00 PM","2025-09-14"," 4:34:00 PM","CE","116200","Sell","0.01","11.88","16.00","-3.40"
"257.2","2025-09-14"," 4:00:00 PM","2025-09-14"," 4:34:00 PM","PE","115800","Sell","0.01","26.99","2.15","21.25"
"258","2025-09-15"," 4:00:00 PM","2025-09-15"," 4:42:00 PM","","","","","","","68.48"
"258.1","2025-09-15"," 4:00:00 PM","2025-09-15"," 4:42:00 PM","CE","115000","Sell","0.01","55.30","33.21","18.70"
"258.2","2025-09-15"," 4:00:00 PM","2025-09-15"," 4:42:00 PM","PE","114600","Sell","0.01","63.58","5.10","49.30"
"259","2025-09-16"," 4:00:00 PM","2025-09-16"," 4:34:00 PM","","","","","","","-48.43"
"259.1","2025-09-16"," 4:00:00 PM","2025-09-16"," 4:34:00 PM","CE","115800","Sell","0.01","16.71","1.35","12.75"
"259.2","2025-09-16"," 4:00:00 PM","2025-09-16"," 4:34:00 PM","PE","115400","Sell","0.01","53.42","125.76","-61.20"
"260","2025-09-17"," 4:00:00 PM","2025-09-17"," 4:53:00 PM","","","","","","","86.84"
"260.1","2025-09-17"," 4:00:00 PM","2025-09-17"," 4:53:00 PM","CE","116600","Sell","0.01","71.43","5.70","56.10"
"260.2","2025-09-17"," 4:00:00 PM","2025-09-17"," 4:53:00 PM","PE","116200","Sell","0.01","77.76","41.32","30.60"
"261","2025-09-18"," 4:00:00 PM","2025-09-18"," 4:36:00 PM","","","","","","","47.91"
"261.1","2025-09-18"," 4:00:00 PM","2025-09-18"," 4:36:00 PM","CE","117400","Sell","0.01","26.46","28.69","-1.70"
"261.2","2025-09-18"," 4:00:00 PM","2025-09-18"," 4:36:00 PM","PE","117000","Sell","0.01","63.70","5.10","50.15"
"262","2025-09-19"," 4:00:00 PM","2025-09-19"," 4:52:00 PM","","","","","","","56.59"
"262.1","2025-09-19"," 4:00:00 PM","2025-09-19"," 4:52:00 PM","CE","116600","Sell","0.01","55.20","4.40","43.35"
"262.2","2025-09-19"," 4:00:00 PM","2025-09-19"," 4:52:00 PM","PE","116400","Sell","0.01","67.33","51.55","13.60"
"263","2025-09-20"," 4:00:00 PM","2025-09-20"," 4:47:00 PM","","","","","","","17.39"
"263.1","2025-09-20"," 4:00:00 PM","2025-09-20"," 4:47:00 PM","CE","116000","Sell","0.01","5.38","6.47","-0.85"
"263.2","2025-09-20"," 4:00:00 PM","2025-09-20"," 4:47:00 PM","PE","115600","Sell","0.01","23.45","1.90","18.70"
"264","2025-09-21"," 4:00:00 PM","2025-09-21"," 4:51:00 PM","","","","","","","29.64"
"264.1","2025-09-21"," 4:00:00 PM","2025-09-21"," 4:51:00 PM","CE","115800","Sell","0.01","23.75","3.98","17.00"
"264.2","2025-09-21"," 4:00:00 PM","2025-09-21"," 4:51:00 PM","PE","115400","Sell","0.01","16.40","1.30","12.75"
"265","2025-09-22"," 4:00:00 PM","2025-09-22"," 4:43:00 PM","","","","","","","46.27"
"265.1","2025-09-22"," 4:00:00 PM","2025-09-22"," 4:43:00 PM","CE","112800","Sell","0.01","115.99","196.58","-68.85"
"265.2","2025-09-22"," 4:00:00 PM","2025-09-22"," 4:43:00 PM","PE","112400","Sell","0.01","146.77","11.75","114.75"
"266","2025-09-23"," 4:00:00 PM","2025-09-23"," 4:39:00 PM","","","","","","","-54.49"
"266.1","2025-09-23"," 4:00:00 PM","2025-09-23"," 4:39:00 PM","CE","113200","Sell","0.01","13.98","1.10","11.05"
"266.2","2025-09-23"," 4:00:00 PM","2025-09-23"," 4:39:00 PM","PE","112800","Sell","0.01","57.51","134.50","-65.45"
"267","2025-09-24"," 4:00:00 PM","2025-09-24"," 4:23:00 PM","","","","","","","-40.40"
"267.1","2025-09-24"," 4:00:00 PM","2025-09-24"," 4:23:00 PM","CE","112800","Sell","0.01","46.73","116.80","-59.50"
"267.2","2025-09-24"," 4:00:00 PM","2025-09-24"," 4:23:00 PM","PE","112400","Sell","0.01","24.81","2.27","19.55"
"268","2025-09-25"," 4:00:00 PM","2025-09-25"," 4:40:00 PM","","","","","","","11.29"
"268.1","2025-09-25"," 4:00:00 PM","2025-09-25"," 4:40:00 PM","CE","112000","Sell","0.01","73.62","5.90","57.80"
"268.2","2025-09-25"," 4:00:00 PM","2025-09-25"," 4:40:00 PM","PE","111600","Sell","0.01","102.53","156.97","-45.90"
"269","2025-09-26"," 4:00:00 PM","2025-09-26"," 4:03:00 PM","","","","","","","-1.87"
"269.1","2025-09-26"," 4:00:00 PM","2025-09-26"," 4:03:00 PM","CE","109200","Sell","0.01","85.61","28.88","48.45"
"269.2","2025-09-26"," 4:00:00 PM","2025-09-26"," 4:03:00 PM","PE","108800","Sell","0.01","39.27","98.20","-50.15"
"270","2025-09-27"," 4:00:00 PM","2025-09-27"," 4:07:00 PM","","","","","","","-47.30"
"270.1","2025-09-27"," 4:00:00 PM","2025-09-27"," 4:07:00 PM","CE","109400","Sell","0.01","45.21","113.00","-57.80"
"270.2","2025-09-27"," 4:00:00 PM","2025-09-27"," 4:07:00 PM","PE","109000","Sell","0.01","19.01","6.87","10.20"
"271","2025-09-28"," 4:00:00 PM","2025-09-28"," 4:45:00 PM","","","","","","","16.15"
"271.1","2025-09-28"," 4:00:00 PM","2025-09-28"," 4:45:00 PM","CE","109600","Sell","0.01","18.38","1.45","14.45"
"271.2","2025-09-28"," 4:00:00 PM","2025-09-28"," 4:45:00 PM","PE","109200","Sell","0.01","10.38","8.31","1.70"
"272","2025-09-29"," 4:00:00 PM","2025-09-29"," 4:07:00 PM","","","","","","","-2.01"
"272.1","2025-09-29"," 4:00:00 PM","2025-09-29"," 4:07:00 PM","CE","112400","Sell","0.01","34.84","7.50","22.95"
"272.2","2025-09-29"," 4:00:00 PM","2025-09-29"," 4:07:00 PM","PE","112000","Sell","0.01","19.80","49.50","-25.50"
"273","2025-09-30"," 4:00:00 PM","2025-09-30"," 4:25:00 PM","","","","","","","-4.84"
"273.1","2025-09-30"," 4:00:00 PM","2025-09-30"," 4:25:00 PM","CE","113000","Sell","0.01","68.32","126.32","-49.30"
"273.2","2025-09-30"," 4:00:00 PM","2025-09-30"," 4:25:00 PM","PE","112600","Sell","0.01","56.86","4.55","44.20"
"274","2025-10-01"," 4:00:00 PM","2025-10-01"," 4:46:00 PM","","","","","","","71.22"
"274.1","2025-10-01"," 4:00:00 PM","2025-10-01"," 4:46:00 PM","CE","116400","Sell","0.01","103.22","101.26","1.70"
"274.2","2025-10-01"," 4:00:00 PM","2025-10-01"," 4:46:00 PM","PE","116000","Sell","0.01","88.93","7.10","69.70"
"275","2025-10-02"," 4:00:00 PM","2025-10-02"," 4:48:00 PM","","","","","","","81.35"
"275.1","2025-10-02"," 4:00:00 PM","2025-10-02"," 4:48:00 PM","CE","118800","Sell","0.01","61.57","4.95","48.45"
"275.2","2025-10-02"," 4:00:00 PM","2025-10-02"," 4:48:00 PM","PE","118400","Sell","0.01","50.39","11.30","33.15"
"276","2025-10-03"," 4:00:00 PM","2025-10-03"," 4:41:00 PM","","","","","","","54.86"
"276.1","2025-10-03"," 4:00:00 PM","2025-10-03"," 4:41:00 PM","CE","120600","Sell","0.01","64.44","5.15","50.15"
"276.2","2025-10-03"," 4:00:00 PM","2025-10-03"," 4:41:00 PM","PE","120200","Sell","0.01","28.46","23.21","4.25"
"277","2025-10-04"," 4:00:00 PM","2025-10-04"," 4:23:00 PM","","","","","","","-42.20"
"277.1","2025-10-04"," 4:00:00 PM","2025-10-04"," 4:23:00 PM","CE","122600","Sell","0.01","7.53","3.42","3.40"
"277.2","2025-10-04"," 4:00:00 PM","2025-10-04"," 4:23:00 PM","PE","122200","Sell","0.01","35.84","89.60","-45.90"
"278","2025-10-05"," 4:00:00 PM","2025-10-05"," 4:05:00 PM","","","","","","","-34.57"
"278.1","2025-10-05"," 4:00:00 PM","2025-10-05"," 4:05:00 PM","CE","123200","Sell","0.01","106.87","31.53","63.75"
"278.2","2025-10-05"," 4:00:00 PM","2025-10-05"," 4:05:00 PM","PE","122800","Sell","0.01","77.34","193.35","-98.60"
"279","2025-10-06"," 4:00:00 PM","2025-10-06"," 4:43:00 PM","","","","","","","90.85"
"279.1","2025-10-06"," 4:00:00 PM","2025-10-06"," 4:43:00 PM","CE","124200","Sell","0.01","136.44","10.90","107.10"
"279.2","2025-10-06"," 4:00:00 PM","2025-10-06"," 4:43:00 PM","PE","123800","Sell","0.01","65.52","84.18","-16.15"
"280","2025-10-07"," 4:00:00 PM","2025-10-07"," 4:52:00 PM","","","","","","","70.07"
"280.1","2025-10-07"," 4:00:00 PM","2025-10-07"," 4:52:00 PM","CE","124400","Sell","0.01","89.41","48.11","34.85"
"280.2","2025-10-07"," 4:00:00 PM","2025-10-07"," 4:52:00 PM","PE","124000","Sell","0.01","44.68","3.55","34.85"
"281","2025-10-08"," 4:00:00 PM","2025-10-08"," 4:06:00 PM","","","","","","","-60.07"
"281.1","2025-10-08"," 4:00:00 PM","2025-10-08"," 4:06:00 PM","CE","122800","Sell","0.01","91.06","227.65","-116.45"
"281.2","2025-10-08"," 4:00:00 PM","2025-10-08"," 4:06:00 PM","PE","122400","Sell","0.01","79.41","13.49","56.10"
"282","2025-10-09"," 4:00:00 PM","2025-10-09"," 4:04:00 PM","","","","","","","0.81"
"282.1","2025-10-09"," 4:00:00 PM","2025-10-09"," 4:04:00 PM","CE","122000","Sell","0.01","50.33","125.80","-63.75"
"282.2","2025-10-09"," 4:00:00 PM","2025-10-09"," 4:04:00 PM","PE","121600","Sell","0.01","101.69","25.27","64.60"
"283","2025-10-10"," 4:00:00 PM","2025-10-10"," 4:34:00 PM","","","","","","","-5.47"
"283.1","2025-10-10"," 4:00:00 PM","2025-10-10"," 4:34:00 PM","CE","121500","Sell","0.01","77.63","170.98","-79.05"
"283.2","2025-10-10"," 4:00:00 PM","2025-10-10"," 4:34:00 PM","PE","121200","Sell","0.01","94.46","7.55","73.95"
"284","2025-10-11"," 4:00:00 PM","2025-10-11"," 4:48:00 PM","","","","","","","88.43"
"284.1","2025-10-11"," 4:00:00 PM","2025-10-11"," 4:48:00 PM","CE","112400","Sell","0.01","220.27","17.60","172.55"
"284.2","2025-10-11"," 4:00:00 PM","2025-10-11"," 4:48:00 PM","PE","112000","Sell","0.01","226.07","324.70","-84.15"
"285","2025-10-12"," 4:00:00 PM","2025-10-12"," 4:40:00 PM","","","","","","","24.82"
"285.1","2025-10-12"," 4:00:00 PM","2025-10-12"," 4:40:00 PM","CE","111800","Sell","0.01","70.36","103.64","-28.05"
"285.2","2025-10-12"," 4:00:00 PM","2025-10-12"," 4:40:00 PM","PE","111400","Sell","0.01","67.93","5.45","52.70"
"286","2025-10-13"," 4:00:00 PM","2025-10-13"," 4:33:00 PM","","","","","","","-17.00"
"286.1","2025-10-13"," 4:00:00 PM","2025-10-13"," 4:33:00 PM","CE","115000","Sell","0.01","152.42","40.97","94.35"
"286.2","2025-10-13"," 4:00:00 PM","2025-10-13"," 4:33:00 PM","PE","114600","Sell","0.01","87.65","219.10","-111.35"
"287","2025-10-14"," 4:00:00 PM","2025-10-14"," 4:38:00 PM","","","","","","","2.86"
"287.1","2025-10-14"," 4:00:00 PM","2025-10-14"," 4:38:00 PM","CE","110600","Sell","0.01","237.96","478.56","-204.85"
"287.2","2025-10-14"," 4:00:00 PM","2025-10-14"," 4:38:00 PM","PE","110200","Sell","0.01","265.16","21.20","207.40"
"288","2025-10-15"," 4:00:00 PM","2025-10-15"," 4:48:00 PM","","","","","","","-68.08"
"288.1","2025-10-15"," 4:00:00 PM","2025-10-15"," 4:48:00 PM","CE","112600","Sell","0.01","112.11","8.95","87.55"
"288.2","2025-10-15"," 4:00:00 PM","2025-10-15"," 4:48:00 PM","PE","112200","Sell","0.01","123.32","306.58","-155.55"
"289","2025-10-16"," 4:00:00 PM","2025-10-16"," 4:56:00 PM","","","","","","","109.39"
"289.1","2025-10-16"," 4:00:00 PM","2025-10-16"," 4:56:00 PM","CE","111600","Sell","0.01","91.14","7.30","71.40"
"289.2","2025-10-16"," 4:00:00 PM","2025-10-16"," 4:56:00 PM","PE","111200","Sell","0.01","115.38","70.52","38.25"
"290","2025-10-17"," 4:00:00 PM","2025-10-17"," 4:25:00 PM","","","","","","","-166.57"
"290.1","2025-10-17"," 4:00:00 PM","2025-10-17"," 4:25:00 PM","CE","104200","Sell","0.01","305.10","762.75","-389.30"
"290.2","2025-10-17"," 4:00:00 PM","2025-10-17"," 4:25:00 PM","PE","103800","Sell","0.01","295.63","33.94","222.70"
"291","2025-10-18"," 4:00:00 PM","2025-10-18"," 5:02:00 PM","","","","","","","46.07"
"291.1","2025-10-18"," 4:00:00 PM","2025-10-18"," 5:02:00 PM","CE","107200","Sell","0.01","40.40","3.25","31.45"
"291.2","2025-10-18"," 4:00:00 PM","2025-10-18"," 5:02:00 PM","PE","106800","Sell","0.01","50.90","33.85","14.45"
"292","2025-10-19"," 4:00:00 PM","2025-10-19"," 4:32:00 PM","","","","","","","61.37"
"292.1","2025-10-19"," 4:00:00 PM","2025-10-19"," 4:32:00 PM","CE","108000","Sell","0.01","105.41","105.48","0.00"
"292.2","2025-10-19"," 4:00:00 PM","2025-10-19"," 4:32:00 PM","PE","107600","Sell","0.01","78.57","6.30","61.20"
"293","2025-10-20"," 4:00:00 PM","2025-10-20"," 4:44:00 PM","","","","","","","34.69"
"293.1","2025-10-20"," 4:00:00 PM","2025-10-20"," 4:44:00 PM","CE","111200","Sell","0.01","140.99","11.30","110.50"
"293.2","2025-10-20"," 4:00:00 PM","2025-10-20"," 4:44:00 PM","PE","110800","Sell","0.01","115.70","204.58","-75.65"
"294","2025-10-21"," 4:00:00 PM","2025-10-21"," 4:17:00 PM","","","","","","","-104.86"
"294.1","2025-10-21"," 4:00:00 PM","2025-10-21"," 4:17:00 PM","CE","107800","Sell","0.01","166.10","415.25","-211.65"
"294.2","2025-10-21"," 4:00:00 PM","2025-10-21"," 4:17:00 PM","PE","107400","Sell","0.01","142.16","16.37","107.10"
"295","2025-10-22"," 4:00:00 PM","2025-10-22"," 4:34:00 PM","","","","","","","-474.27"
"295.1","2025-10-22"," 4:00:00 PM","2025-10-22"," 4:34:00 PM","CE","108200","Sell","0.01","130.38","10.45","102.00"
"295.2","2025-10-22"," 4:00:00 PM","2025-10-22"," 4:34:00 PM","PE","107800","Sell","0.01","179.03","856.93","-576.30"
"296","2025-10-23"," 4:00:00 PM","2025-10-23"," 4:47:00 PM","","","","","","","63.83"
"296.1","2025-10-23"," 4:00:00 PM","2025-10-23"," 4:47:00 PM","CE","109800","Sell","0.01","80.37","6.45","62.90"
"296.2","2025-10-23"," 4:00:00 PM","2025-10-23"," 4:47:00 PM","PE","109400","Sell","0.01","121.52","120.35","0.85"
"297","2025-10-24"," 4:00:00 PM","2025-10-24"," 4:49:00 PM","","","","","","","44.43"
